advantage	0.9170	0.5480
advantageous	0.8370	0.6400
advent	0.6650	0.5600
adventure	0.9170	0.8570
adventurer	0.7810	0.8390
adventures	0.8120	0.7640
adventurous	0.9690	0.8980
adversary	0.3490	0.7770
adverse	0.3230	0.6100
adversity	0.2760	0.7600
advertise	0.5000	0.5290
advertisement	0.6000	0.5660
advertising	0.6220	0.6080
adverts	0.5510	0.5000
advice	0.6980	0.4080
advisable	0.8670	0.4800
advise	0.7600	0.3930
advised	0.8230	0.3300
advisement	0.6980	0.2350
adviser	0.7450	0.3620
advisor	0.6460	0.3500
advisory	0.6560	0.4290
advocacy	0.5000	0.6460
advocate	0.5510	0.5300
aegis	0.4900	0.4390
aeration	0.5500	0.5000
aerial	0.6150	0.4610
aerobics	0.7080	0.7710
aerodrome	0.5410	0.7400
aerodynamic	0.5610	0.7240
aerodynamics	0.5900	0.6630
aeronautics	0.5510	0.6330
aeroplane	0.7140	0.6420
aerospace	0.6430	0.5200
aesthetic	0.7080	0.4420
aesthetics	0.8470	0.3270
aetiology	0.4800	0.3980
afar	0.3960	0.3730
affable	0.7040	0.3800
affair	0.5200	0.4590
affect	0.4580	0.5690
affecting	0.3500	0.5740
affection	0.8980	0.5590
affectionate	0.9490	0.4220
affections	0.7600	0.5470
affiche	0.4790	0.2650
affidavit	0.4690	0.5840
affiliated	0.6730	0.5190
affiliation	0.6150	0.5940
affinity	0.8000	0.5000
affirm	0.7450	0.5090
affirmation	0.7500	0.5000
affirmative	0.8540	0.5890
affirmatively	0.9080	0.5000
affix	0.4380	0.3350
afflict	0.3020	0.5550
afflicted	0.2710	0.5000
affliction	0.2940	0.6350
affluence	0.6630	0.6180
affluent	0.7560	0.3880
afford	0.5710	0.5800
affordable	0.8400	0.3980
affront	0.3270	0.7400
affronted	0.3850	0.7500
afield	0.5940	0.3700
afire	0.3670	0.9040
afloat	0.6020	0.4270
afore	0.5000	0.3370
aforementioned	0.4900	0.3160
aforesaid	0.5310	0.3580
afraid	0.0100	0.7750
afresh	0.6430	0.5210
aft	0.4800	0.4170
afterlife	0.5710	0.5670
aftermath	0.3120	0.4490
afternoon	0.5330	0.3880
aftershave	0.4060	0.3840
aftertaste	0.3540	0.3620
afterthought	0.3960	0.3920
aga	0.5420	0.3270
agape	0.6120	0.5290
agate	0.5400	0.3770
age	0.5610	0.2260
aged	0.1350	0.3650
agency	0.4600	0.2960
agenda	0.5310	0.2960
agent	0.4800	0.4390
agglomeration	0.4500	0.7650
aggravate	0.2240	0.7700
aggravated	0.0790	0.7600
aggravates	0.1080	0.7780
aggravating	0.2570	0.7940
aggravation	0.0710	0.7840
aggregate	0.7300	0.3780
aggregation	0.5830	0.5170
aggresive	0.0590	0.9710
aggression	0.0940	0.9290
aggressive	0.1250	0.9490
aggressively	0.2500	0.9260
aggressiveness	0.0770	0.9130
aggressor	0.1460	0.9480
agh	0.2600	0.5000
aghast	0.1330	0.8650
aghhh	0.2810	0.6350
agile	0.8000	0.6570
agility	0.7200	0.7020
aging	0.2140	0.2550
agitate	0.3000	0.7960
agitated	0.4440	0.8820
agitation	0.2400	0.9310
aglow	0.7800	0.5100
agnostic	0.3060	0.3960
ago	0.3170	0.2800
agonizing	0.0830	0.8000
agony	0.0830	0.7750
agoraphobia	0.1270	0.7120
agree	0.9060	0.2600
agreeable	0.9060	0.5000
agreed	0.7970	0.4490
agreeing	0.8540	0.4800
agreement	0.7600	0.4400
agressive	0.0830	0.9180
agricultural	0.6860	0.3210
agriculture	0.6400	0.3570
aground	0.3330	0.3400
agua	0.5980	0.1800
ahead	0.7080	0.5200
ahhh	0.5620	0.5170
ahhhhhhhh	0.5520	0.6490
ahoy	0.5000	0.4970
aid	0.7960	0.4910
aide	0.7240	0.3420
aiding	0.6430	0.5330
aids	0.5610	0.4800
ail	0.3750	0.4340
ailing	0.0940	0.5180
ailment	0.1460	0.7340
aim	0.4810	0.5690
aimless	0.1500	0.2670
air	0.7080	0.1630
airbag	0.5100	0.4020
airborne	0.5420	0.5190
aircraft	0.6460	0.6440
aircraft carrier	0.4900	0.7400
airfield	0.6010	0.6500
airhead	0.2710	0.4810
airlift	0.5730	0.6220
airline	0.6500	0.4820
airliner	0.6670	0.7770
airlock	0.3980	0.5200
airman	0.5870	0.7160
airplane	0.7190	0.7020
airport	0.7290	0.6840
airs	0.5830	0.1960
airship	0.5420	0.4720
airspace	0.5620	0.5100
airspeed	0.5830	0.7800
airstrip	0.5500	0.6900
airtight	0.4790	0.3810
airway	0.6380	0.5850
aisle	0.4380	0.2220
ait	0.3850	0.3900
ajar	0.4600	0.4130
aka	0.4590	0.3580
akin	0.6390	0.3430
alabaster	0.5420	0.4040
alarm	0.2410	0.8820
alarm clock	0.5420	0.7270
alarmed	0.1880	0.8220
alarming	0.2040	0.8900
alas	0.5710	0.3100
alb	0.5210	0.3800
albatross	0.5000	0.4450
albino	0.5000	0.2400
album	0.6350	0.3490
alchemy	0.5410	0.5830
alcohol	0.3230	0.6670
alcoholic	0.1530	0.6880
alcoholism	0.0610	0.7790
alcove	0.4900	0.3400
alderman	0.5500	0.4590
ale	0.5300	0.4500
alert	0.4790	0.8200
alertness	0.3750	0.8750
alerts	0.3370	0.8040
alfalfa	0.5460	0.2500
algebra	0.4400	0.3400
algebraic	0.5310	0.4120
algorithm	0.4480	0.3940
alias	0.5410	0.3530
alibi	0.3960	0.5280
alien	0.4100	0.6150
alienate	0.2470	0.5000
alienated	0.4100	0.4230
alienation	0.3780	0.5300
alight	0.6670	0.6570
align	0.6560	0.3640
aligned	0.5830	0.2750
alignment	0.6430	0.4120
alike	0.6530	0.1730
alimentation	0.7810	0.5510
alimony	0.6120	0.4770
aliquot	0.4400	0.3100
alive	0.8160	0.6370
alkali	0.4900	0.3500
alkaloids	0.4330	0.5620
allay	0.4170	0.4060
allegation	0.5780	0.5780
allege	0.4180	0.4820
alleged	0.3650	0.5220
allegiance	0.9170	0.3980
allegorical	0.5170	0.5580
allegory	0.6150	0.5800
allegro	0.6350	0.6270
allergic	0.1350	0.5490
allergy	0.2960	0.6060
alleviate	0.8690	0.2700
alleviation	0.7350	0.2000
alley	0.3470	0.5000
alleyway	0.3570	0.4710
alliance	0.6960	0.4730
allied	0.7140	0.2450
alligator	0.3540	0.7040
allocate	0.6730	0.4620
allocation	0.6040	0.3880
allot	0.6220	0.4810
allotment	0.6000	0.3900
allow	0.6980	0.4290
allowable	0.6980	0.5000
allowance	0.6730	0.3820
allowed	0.7300	0.3600
alloy	0.5830	0.4430
allsmiles	0.7860	0.5280
allure	0.8040	0.5850
alluring	0.8370	0.7450
allusion	0.4400	0.3080
alluvial	0.3230	0.4900
ally	0.7920	0.3200
almanac	0.6880	0.1900
almighty	0.9380	0.8740
almond	0.6980	0.1830
aloft	0.7710	0.3730
aloha	0.6980	0.4400
alone	0.3330	0.1670
alongside	0.4580	0.3330
aloof	0.1890	0.4230
aloud	0.4580	0.7130
alpha	0.7080	0.3400
alphabet	0.5620	0.2040
alphabetical	0.5370	0.2960
alpine	0.5940	0.3370
alreadyyyyy	0.5920	0.7170
altar	0.7240	0.3870
altar boy	0.4340	0.2060
alter	0.3330	0.6940
alteration	0.1670	0.7980
altercation	0.1700	0.8060
altered	0.2550	0.7650
alternate	0.6250	0.3630
alternating	0.4800	0.4940
alternative	0.6280	0.3730
altimeter	0.6150	0.5100
altitude	0.7080	0.4820
alto	0.6560	0.4040
altogether	0.8330	0.3240
aluminum	0.4490	0.2800
alumnus	0.6330	0.3680
alveolar	0.4690	0.4810
alzheimers	0.1940	0.5180
amalgam	0.4380	0.3330
amalgamation	0.4060	0.4700
amaretto	0.5430	0.5510
amass	0.5520	0.4650
amateur	0.4690	0.5000
amaze	0.8960	0.8430
amazed	0.7960	0.7790
amazedness	0.8270	0.8720
amazement	0.7500	0.8000
amazing	0.9060	0.8370
amazingly	0.9180	0.7650
ambassador	0.6510	0.5290
amber	0.6350	0.3080
ambience	0.7350	0.3560
ambient	0.6250	0.3600
ambiguity	0.1640	0.4600
ambiguous	0.2650	0.4620
ambit	0.4790	0.3800
ambition	0.5100	0.8040
ambitious	0.4840	0.8210
ambivalent	0.5100	0.4040
ambrosia	0.5710	0.4520
ambulance	0.5000	0.7500
ambush	0.2810	0.8300
ameliorate	0.7700	0.5480
amen	0.7810	0.1820
amenable	0.4480	0.4100
amend	0.6880	0.4060
amendment	0.5310	0.4590
amends	0.6400	0.3660
amenity	0.7500	0.3270
amethyst	0.6220	0.4060
amiable	0.8470	0.2900
amicable	0.8750	0.3300
amid	0.5100	0.3400
amidst	0.4800	0.3300
amino	0.5510	0.4020
ammo	0.3230	0.7650
ammonia	0.2920	0.5870
ammonium	0.3540	0.3960
ammunition	0.3380	0.6350
amnesia	0.2960	0.3300
amnesty	0.5510	0.4510
amorous	0.8440	0.6700
amorphous	0.3270	0.4020
amortization	0.5920	0.4910
amount	0.5620	0.4220
amour	0.8650	0.4800
amp	0.4390	0.3930
ampersand	0.4800	0.4480
amphetamines	0.1330	0.6670
amphibian	0.4270	0.3570
amphibious	0.4790	0.3460
amphitheater	0.6530	0.4800
ample	0.7440	0.3490
amplification	0.6900	0.6770
amplify	0.6770	0.7350
amplitude	0.6940	0.4390
amply	0.7810	0.4310
amputate	0.0920	0.6600
amputation	0.1000	0.7550
amuck	0.3850	0.6020
amulet	0.7810	0.2600
amuse	0.8120	0.6840
amused	0.9420	0.8470
amusement	0.9290	0.8370
amusing	0.9600	0.8290
ana	0.5410	0.3000
anaconda	0.1460	0.8300
anaesthesia	0.3500	0.2170
anaesthetic	0.4490	0.2680
anagram	0.5520	0.3270
anal	0.3330	0.7980
analgesic	0.4170	0.3210
analogous	0.5310	0.2700
analogue	0.5700	0.3200
analogy	0.5100	0.3670
analysis	0.7290	0.4480
analyst	0.6040	0.4150
analytic	0.6650	0.5210
analytical	0.6250	0.3240
analyze	0.6670	0.4620
analyzer	0.6250	0.5560
anaphylactic	0.3780	0.5880
anarchism	0.1250	0.8040
anarchist	0.2040	0.7000
anarchy	0.1460	0.7550
anastomosis	0.3750	0.4700
anathema	0.2860	0.4900
anatomic	0.5620	0.4420
anatomy	0.5620	0.3900
ancestor	0.5920	0.3880
ancestral	0.6400	0.4810
ancestry	0.7080	0.5190
anchor	0.5200	0.2840
anchorage	0.5000	0.3250
ancient	0.4200	0.2170
ancillary	0.4490	0.4420
androgen	0.2550	0.5230
android	0.6630	0.4360
anecdote	0.5830	0.5290
anemia	0.1880	0.3270
anemic	0.1670	0.2790
anemone	0.5520	0.5380
anesthesia	0.3650	0.2160
anesthesiologist	0.4190	0.2240
anesthetic	0.3500	0.2640
aneurysm	0.1150	0.6900
anew	0.7710	0.3580
angel	0.9060	0.1580
angelic	0.9270	0.2980
anger	0.1670	0.8650
angered	0.0100	0.8600
angermanagement	0.2600	0.6320
angina	0.2300	0.6300
angiogram	0.3470	0.5200
angiography	0.3780	0.5360
angle	0.5410	0.3300
angling	0.6250	0.4080
angora	0.5290	0.4250
angriest	0.0940	0.8920
angry	0.1220	0.8300
angrytweet	0.2650	0.6440
angst	0.1670	0.8880
anguish	0.1530	0.7920
anguished	0.1350	0.7200
angular	0.4490	0.2810
anhydrous	0.4560	0.3650
animal	0.5210	0.5100
animate	0.8270	0.7550
animated	0.8230	0.6760
animation	0.8880	0.7500
animosity	0.5100	0.7240
animus	0.6980	0.6760
ankle	0.5000	0.2740
anklet	0.4100	0.2760
annals	0.4270	0.6100
annex	0.5940	0.3500
annexation	0.3420	0.5000
annexe	0.5840	0.3500
annihilate	0.1150	0.9180
annihilated	0.0800	0.7600
annihilation	0.0410	0.8000
anniversary	0.8800	0.7700
annotate	0.5920	0.4690
annotation	0.6040	0.4700
announce	0.6940	0.6180
announcement	0.7290	0.4910
announcer	0.6020	0.5700
annoy	0.0940	0.7650
annoyance	0.1670	0.7180
annoyed	0.1040	0.7830
annoyin	0.2600	0.5730
annoying	0.0820	0.8530
annoys	0.1460	0.7780
annual	0.5520	0.2360
annuity	0.5210	0.3040
annul	0.2500	0.4480
annular	0.3100	0.3850
annulment	0.1530	0.3750
annulus	0.4580	0.3800
anointed	0.5000	0.3680
anointing	0.6530	0.3500
anomalous	0.2810	0.4800
anomaly	0.1880	0.5380
anon	0.4790	0.3540
anonymity	0.4690	0.2550
anonymous	0.3960	0.2910
anorexic	0.1600	0.6180
answer	0.5370	0.3730
answerable	0.7080	0.4810
answering	0.6840	0.5000
ant	0.4480	0.2160
antagonism	0.2240	0.6180
antagonist	0.2400	0.6150
antagonistic	0.2960	0.6040
antagonize	0.1430	0.6630
ante	0.4480	0.3200
antecedent	0.4270	0.5510
antelope	0.5420	0.5100
antenna	0.5210	0.3270
anterior	0.5100	0.2450
anthem	0.7800	0.3430
anthill	0.3270	0.5780
anthology	0.3380	0.4060
anthrax	0.1880	0.7300
anthropological	0.3670	0.3900
anthropologist	0.5510	0.3850
anthropology	0.4900	0.3670
anti	0.3650	0.4120
antiaircraft	0.3300	0.6220
antibiotic	0.5100	0.3730
antibiotics	0.4480	0.4060
antichrist	0.0820	0.8370
anticipate	0.6220	0.4690
anticipation	0.6980	0.5390
anticipatory	0.6530	0.5510
antics	0.4480	0.7400
antidote	0.5410	0.4900
antifungal	0.4080	0.4120
antigravity	0.4300	0.7140
antimony	0.3780	0.3980
antipathy	0.1980	0.5490
antiquarian	0.5000	0.2330
antiquated	0.4200	0.3920
antique	0.6340	0.2900
antiques	0.5400	0.3700
antiquity	0.3850	0.3330
antiseptic	0.4380	0.3700
antisocial	0.1460	0.6860
antithesis	0.3960	0.4120
antithetical	0.2710	0.5090
antiviral	0.4590	0.4700
antler	0.4480	0.4700
antsy	0.4490	0.5580
anus	0.3470	0.6440
anvil	0.3800	0.5100
anxiety	0.1460	0.8650
anxietyattack	0.1500	0.9250
anxious	0.2810	0.8750
anxiousness	0.2350	0.8140
anytime	0.6250	0.4610
aorta	0.4480	0.5100
aortic	0.4360	0.5400
apace	0.5360	0.5000
apache	0.6870	0.4690
apartment	0.7190	0.3930
apartments	0.7040	0.3370
apathetic	0.1880	0.2920
apathy	0.1840	0.2120
ape	0.5480	0.3890
aperture	0.6120	0.4500
apex	0.5700	0.4330
aphid	0.3880	0.4730
aphrodisiac	0.7500	0.8460
apiece	0.4390	0.2590
aplomb	0.5000	0.5090
apocalypse	0.0500	0.8670
apocalyptic	0.1730	0.8800
apologetic	0.4790	0.4610
apologist	0.4060	0.4290
apologize	0.5510	0.3780
apology	0.5710	0.3460
apostasy	0.3880	0.5200
apostate	0.3420	0.5000
apostle	0.6460	0.3470
apostolic	0.5920	0.3000
apostrophe	0.4690	0.3680
apothecary	0.5610	0.3280
appalled	0.1940	0.7920
appalling	0.1600	0.8270
apparatus	0.3750	0.3530
apparel	0.6980	0.4350
apparent	0.4730	0.3830
apparently	0.5310	0.4100
apparition	0.4060	0.5730
appeal	0.6630	0.5980
appear	0.7350	0.5060
appearance	0.6690	0.4900
appease	0.6330	0.2780
appellant	0.3270	0.5880
append	0.5730	0.4640
appendage	0.2290	0.3820
appendectomy	0.1770	0.6700
appendicitis	0.0310	0.6400
appendix	0.3650	0.3870
appetite	0.7040	0.6370
appetizer	0.7550	0.5600
appetizing	0.8060	0.6570
applaud	0.8650	0.8240
applause	0.9530	0.8570
apple	0.8110	0.3000
apple juice	0.7650	0.2040
applejack	0.6040	0.4310
applesauce	0.7500	0.1670
appliance	0.5820	0.4530
appliances	0.5940	0.3940
applicability	0.6770	0.4900
applicable	0.4690	0.4300
applicant	0.6120	0.5580
application	0.6460	0.4450
apply	0.6120	0.3210
appoint	0.5650	0.3300
appointment	0.6880	0.5940
appointments	0.7450	0.6770
apportion	0.6770	0.4900
apportionment	0.5520	0.4810
appraisal	0.4170	0.6670
appraise	0.6770	0.4900
appreciable	0.8730	0.4910
appreciate	0.8850	0.4220
appreciated	0.9100	0.4340
appreciates	0.7650	0.5000
appreciation	0.9170	0.5290
appreciative	0.8570	0.3800
apprehend	0.5210	0.6240
apprehension	0.3850	0.7200
apprehensive	0.4060	0.5920
apprentice	0.6150	0.4130
apprenticeship	0.8120	0.4820
approach	0.6120	0.3920
approaching	0.7400	0.5570
approbate	0.6460	0.5900
approbation	0.7920	0.5290
appropriate	0.8330	0.3680
appropriation	0.5100	0.6320
approval	0.8540	0.4600
approve	0.8750	0.5480
approved	0.8330	0.3490
approvement	0.8800	0.6250
approving	0.9170	0.5830
approximate	0.5510	0.5600
approximately	0.6220	0.3960
approximating	0.5830	0.6150
approximation	0.5820	0.4020
appurtenances	0.5730	0.4120
apricot	0.7080	0.3200
apron	0.5820	0.2080
apt	0.5820	0.4180
aptitude	0.7500	0.4710
aqua	0.6560	0.2920
aquamarine	0.7290	0.3060
aquarium	0.6630	0.3270
aquatic	0.6770	0.5100
aqueduct	0.5510	0.4110
aqueous	0.4290	0.2700
arable	0.5100	0.3500
arbiter	0.5610	0.5370
arbitrary	0.2810	0.7020
arbitrate	0.4700	0.6200
arbitration	0.5870	0.6020
arbitrator	0.3850	0.4480
arbor	0.5830	0.4900
arc	0.5520	0.3880
arcade	0.6760	0.5210
arcane	0.5000	0.4900
arch	0.5000	0.3540
archaeological	0.7400	0.4410
archaeologist	0.5520	0.4510
archaeology	0.5960	0.3580
archaic	0.2710	0.3270
archangel	0.8370	0.5000
archbishop	0.6220	0.2800
archdiocese	0.4000	0.3210
archduke	0.4580	0.4130
arched	0.5820	0.4030
archer	0.5730	0.6220
archery	0.5940	0.6040
archetype	0.4480	0.5200
archipelago	0.7450	0.3700
architect	0.7760	0.4420
architectural	0.7290	0.3900
architecture	0.8200	0.3900
archive	0.4380	0.2940
arctic	0.6150	0.3520
ardent	0.6940	0.8730
ardor	0.5000	0.7800
arduous	0.3440	0.7830
area	0.4900	0.3060
arena	0.5100	0.2350
areola	0.4170	0.3960
areyoukidding	0.4290	0.6330
areyoukiddingme	0.3650	0.6350
argent	0.5940	0.4180
argh	0.2600	0.5380
arghh	0.2920	0.5360
arghhhh	0.2500	0.6180
argue	0.0930	0.7980
argument	0.5100	0.4640
argumentation	0.4790	0.5490
argumentative	0.4500	0.5310
arguments	0.5410	0.6020
arid	0.3230	0.3330
arise	0.7500	0.5820
aristocracy	0.6880	0.5490
aristocrat	0.5830	0.4130
aristocratic	0.4490	0.5190
arithmetic	0.4530	0.4600
ark	0.3960	0.4270
arm	0.5520	0.2850
armada	0.4080	0.7400
armament	0.1980	0.7640
armaments	0.1920	0.8390
armature	0.5100	0.5580
armchair	0.6460	0.1640
armed	0.1880	0.7500
armor	0.4690	0.6250
armored	0.4690	0.5090
armory	0.4480	0.6630
armpit	0.2830	0.4390
arms	0.4640	0.3950
army	0.4170	0.7590
aroma	0.8230	0.2350
aromatherapy	0.8470	0.2200
arousal	0.7910	0.9430
arouse	0.7400	0.4910
aroused	0.7080	0.9520
arraignment	0.4060	0.8370
arrange	0.7400	0.4900
arranged	0.6980	0.5310
arrangement	0.6250	0.3820
array	0.5210	0.3960
arrears	0.2860	0.4850
arrest	0.1460	0.9510
arrhythmia	0.2650	0.7060
arrival	0.6780	0.5100
arrive	0.8370	0.4060
arrogance	0.1430	0.7500
arrogant	0.1150	0.7550
arrow	0.4390	0.3900
arsehole	0.2760	0.5980
arseholes	0.1880	0.5450
arsenal	0.3650	0.7410
arsenic	0.2810	0.4720
arson	0.1330	0.9040
arsonist	0.3480	0.8400
art	0.8120	0.3600
arterial	0.3960	0.5100
artery	0.3960	0.5800
artful	0.7710	0.6080
arthritis	0.1100	0.5180
arthropod	0.3440	0.4640
artichoke	0.5830	0.2180
article	0.5940	0.2800
articles	0.5520	0.3240
articulate	0.6770	0.4620
